full_name,pdes,name,H,diameter,albedo,om,w,moid,class,rms
   247 Eukrate,247,Eukrate,8.2,130.935,0.064,.05680330867920617,55.38107356376688,1.15536,MBA,.4958
   248 Lameia,248,Lameia,10.3,50.120,0.062,246.7875311415239,11.20702037767559,1.29336,MBA,.4113
   249 Ilse,249,Ilse,11.3,34.83,0.0428,334.7085438571103,42.17593937894922,.871478,MBA,.40275
   250 Bettina,250,Bettina,7.4,120.995,0.112,23.82584351358675,75.98942267426627,1.77003,MBA,.42941
   251 Sophia,251,Sophia,9.9,27.495,0.234,156.0170101965245,286.5073134486408,1.84254,MBA,.44397
   252 Clementina,252,Clementina,9.7,65.344,0.047,201.9476295219336,159.0271016672112,1.95083,MBA,.45973
   253 Mathilde,253,Mathilde,10.3,52.8,0.0436,179.539561880416,157.7191388600973,.945271,MBA,.44831
   254 Augusta,254,Augusta,11.7,12.467,0.170,28.44175968436538,233.1934201409275,.915786,MBA,.40909
   255 Oppavia,255,Oppavia,10.3,56.939,0.038,13.59519628107384,155.4392589214267,1.53615,MBA,.44252
   256 Walpurga,256,Walpurga,9.9,66.634,0.050,182.9159203870933,47.26378152339762,1.81353,MBA,.39955
   257 Silesia,257,Silesia,9.4,72.66,0.0545,34.06823940389499,31.31489524725335,1.78503,MBA,.46717
   258 Tyche,258,Tyche,8.3,64.78,0.1676,207.5520073253019,155.6104655984685,1.08837,MBA,.4831
   259 Aletheia,259,Aletheia,7.8,174.318,0.043,86.8456708761526,167.741036544669,1.71502,MBA,.49689
   260 Huberta,260,Huberta,9.1,101.539,0.044,164.9649183516028,179.7700018832066,2.06634,OMB,.47504
   261 Prymno,261,Prymno,9.44,50.011,0.137,96.62999448203101,65.89688516169564,1.13592,MBA,.42048
   262 Valda,262,Valda,11.3,14.645,0.211,38.36655467754697,25.74770039463002,1.03041,MBA,.42074
   263 Dresda,263,Dresda,10.2,23.952,0.198,216.1611682045609,162.6676443392419,1.66424,MBA,.44447
   264 Libussa,264,Libussa,8.3,62.969,0.187,49.59539544552204,340.4786312687005,1.42154,MBA,.46806
   265 Anna,265,Anna,11.9,22.767,0.113,335.5282159154964,251.6201233734149,.912158,MBA,.41229
   266 Aline,266,Aline,8.7,109.494,0.059,235.8418748352358,151.6341085034894,1.38836,MBA,.43687
   267 Tirza,267,Tirza,10.2,55.998,0.051,73.7426245081061,196.8079824250818,1.48511,MBA,.4006
   268 Adorea,268,Adorea,8.4,144.585,0.041,120.8568919713763,68.72270710559695,1.66921,MBA,.47659
   269 Justitia,269,Justitia,9.7,50.728,0.061,156.7181221689693,119.6050597566658,1.04959,MBA,.42724
   270 Anahita,270,Anahita,8.8,51.400,0.211,254.3499890556103,80.6163712082317,.858988,MBA,.48258
   271 Penthesilea,271,Penthesilea,9.9,65.901,0.045,335.3483228757626,57.76522408048,1.69885,MBA,.46688
   272 Antonia,272,Antonia,10.6,26.870,0.128,37.31719042658972,69.10158958588001,1.71965,MBA,.45852
   273 Atropos,273,Atropos,10.5,29.768,0.212,158.9197516293319,121.0582842383887,1.06123,MBA,.37416
   274 Philagoria,274,Philagoria,10.0,27.307,0.237,92.79415635559884,119.827640046272,1.67795,MBA,.44592
   275 Sapientia,275,Sapientia,8.9,103,0.049,134.0449048162007,39.6309446571421,1.32479,MBA,.45358
   276 Adelheid,276,Adelheid,8.7,114.723,0.051,211.153889046665,265.0873449835919,2.01553,MBA,.43924
   277 Elvira,277,Elvira,9.9,30.422,0.196,231.2493542708014,137.0426185686181,1.61665,MBA,.4457
   278 Paulina,278,Paulina,9.4,32.773,0.247,61.99442045795804,139.8181095090017,1.39521,MBA,.42929
   279 Thule,279,Thule,8.5,126.59,0.0412,71.91999109180527,24.48354028865442,3.10819,OMB,.46334
   280 Philia,280,Philia,11.0,45.69,0.0444,9.865013797547849,89.4547277531087,1.64865,MBA,.45284
   281 Lucretia,281,Lucretia,12.0,11.036,0.226,31.39514332491368,16.53613414954559,.909437,MBA,.39876
   282 Clorinde,282,Clorinde,11.0,39.03,0.0502,144.8861076120415,296.9866523573052,1.18276,MBA,.41115
   283 Emma,283,Emma,8.6,132.385,0.023,303.90117202,55.25230490667767,1.61484,MBA,.44855
   284 Amalia,284,Amalia,10.1,52.95,0.0602,233.7018747666567,57.9653170104765,.833631,MBA,.44336
   285 Regina,285,Regina,10.7,47.156,0.050,311.2292913180119,14.22190648069304,1.445,MBA,.43105
   286 Iclea,286,Iclea,9.0,94.30,0.0508,148.9573913914792,209.0700759572595,2.11098,MBA,.43553
   287 Nephthys,287,Nephthys,8.2,59.615,0.238,142.3231980135814,119.0949534075985,1.29646,MBA,.46915
   288 Glauke,288,Glauke,9.8,28.981,0.175,120.1036896126961,84.71138978632911,1.19322,MBA,.47427
   289 Nenetta,289,Nenetta,9.5,37.586,0.889,181.945460067999,190.4338770252254,1.29737,MBA,.4505
   290 Bruna,290,Bruna,12.0,9.822,0.314,10.37002496803022,105.3483510570987,.873866,MBA,.30651
   291 Alice,291,Alice,11.5,10.456,0.425,161.5949821231267,332.1204948538687,1.03192,MBA,.4041
   292 Ludovica,292,Ludovica,9.9,30.864,0.187,43.49066007062434,285.3849188832609,1.48036,MBA,.35186
   293 Brasilia,293,Brasilia,10.2,57.486,0.056,61.30044185394019,86.83279306172587,1.62706,MBA,.39156
   294 Felicia,294,Felicia,10.1,51.865,0.095,135.7114346463963,186.0591234886273,1.40721,MBA,.42291
   295 Theresia,295,Theresia,10.0,28.340,0.171,276.0345793357017,147.9495539228198,1.33517,MBA,.45569
   296 Phaetusa,296,Phaetusa,12.6,8.196,0.379,121.5641971319211,252.4641261637581,.874284,MBA,.44698
   297 Caecilia,297,Caecilia,9.1,39.48,0.1796,331.887414898442,353.3685581918663,1.71021,MBA,.38929
   298 Baptistina,298,Baptistina,11.2,21.135,0.131,8.15875318638342,135.1516247848429,1.06187,MBA,.44926
   299 Thora,299,Thora,11.3,15.757,0.251,241.4824935830938,152.0781263216581,1.28927,MBA,.41502
   300 Geraldina,300,Geraldina,9.8,67.373,0.052,42.64753099268134,324.7204226014827,2.01791,OMB,.44815
   301 Bavaria,301,Bavaria,10.3,53.042,0.057,142.2981153487192,124.1437179961748,1.5296,MBA,.45738
   302 Clarissa,302,Clarissa,11.1,38.53,0.0524,7.79301578074807,54.48630619749326,1.15622,MBA,.46606
   303 Josephina,303,Josephina,8.9,124.923,0.034,343.7214316765383,64.60698020523752,1.96514,MBA,.40839
   304 Olga,304,Olga,9.9,65.990,0.047,159.023766512184,172.3499698912951,.86208,MBA,.42377
   305 Gordonia,305,Gordonia,8.8,47.739,0.238,207.4762253442729,260.7956574126013,1.506,MBA,.46412
   306 Unitas,306,Unitas,8.8,47.200,0.201,141.8605936013492,167.8835135637407,.989031,MBA,.50498
   307 Nike,307,Nike,10.1,61.313,0.043,100.9563307164036,324.3777448910655,1.50661,MBA,.42779
   308 Polyxo,308,Polyxo,8.1,128.578,0.047,181.6139543797156,113.00640237,1.62747,MBA,.43253
   309 Fraternitas,309,Fraternitas,10.6,41.075,0.056,356.5135532274571,310.8132836226503,1.35028,MBA,.4228
   310 Margarita,310,Margarita,10.1,33.708,0.115,229.240681452027,325.2893820221337,1.44846,MBA,.46027
   311 Claudia,311,Claudia,10.0,26.300,0.322,80.99356503708712,86.80284953469061,1.88314,MBA,.42161
   312 Pierretta,312,Pierretta,8.8,46.191,0.230,6.254767001750479,262.7641305532934,1.34329,MBA,.4299
   313 Chaldaea,313,Chaldaea,9.0,71.183,0.039,176.5810363110678,316.0254245883567,.97232,MBA,.50912
   314 Rosalia,314,Rosalia,9.9,60.689,0.043,169.9773710186433,191.4203973333318,1.6145,MBA,.47288
   315 Constantia,315,Constantia,12.5,6.534,0.217,161.6275768548085,172.9081397020874,.854865,MBA,.43115
   316 Goberta,316,Goberta,10.1,56.067,0.061,123.8213636805579,315.5224104266445,1.78208,MBA,.43049
   317 Roxane,317,Roxane,9.8,18.648,0.926,151.3479524037946,186.8883054924027,1.08284,MBA,.45314
   318 Magdalena,318,Magdalena,9.4,85,0.054,161.4884222508673,296.0955890843549,1.96103,MBA,.42368
   319 Leona,319,Leona,10.2,49.943,0.085,184.9363629135225,228.0960480210085,1.69116,OMB,.4472
   320 Katharina,320,Katharina,10.8,23.362,0.155,219.9180629684393,149.6351289319005,1.66213,MBA,.44768
   321 Florentina,321,Florentina,10.1,27.974,0.425,40.21613348394306,35.953064879239,1.76623,MBA,.43185
   322 Phaeo,322,Phaeo,9.1,69.855,0.089,252.3675108340739,114.7307532194046,1.11417,MBA,.43796
   323 Brucia,323,Brucia,9.5,27.714,0.295,97.31427152411543,291.5299985148412,.808806,MBA,.41221
   324 Bamberga,324,Bamberga,7.0,220.691,0.050,327.8555734530855,44.23411006591657,.783922,MBA,.55686
   325 Heidelberga,325,Heidelberga,8.7,75.72,0.1068,344.3566925570841,69.49691921470594,1.75466,OMB,.36633
   326 Tamara,326,Tamara,9.4,93.00,0.0368,32.18532652994857,238.4982842496047,.943809,MBA,.45817
   327 Columbia,327,Columbia,10.0,30.291,0.214,354.759592581379,307.38553664,1.60014,MBA,.38629
   328 Gudrun,328,Gudrun,8.8,145.680,0.025,351.9273738668003,106.1438568139248,1.85111,MBA,.36438
   329 Svea,329,Svea,9.6,81.057,0.039,178.4646610854799,54.9173445404622,1.43269,MBA,.42024
   330 Adalberta (A910 CB),330,Adalberta,12.4,9.111,0.256,137.1168116602229,259.1022566205368,.865397,MBA,.44215
   331 Etheridgea,331,Etheridgea,9.7,74.92,0.0447,21.8630470881874,333.4094973421789,1.73146,MBA,.44745
   332 Siri,332,Siri,9.7,40.37,0.1719,31.55964137778674,297.5986354766951,1.52028,MBA,.45089
   333 Badenia (1892 A),333,Badenia,9.4,72.199,0.047,353.1646042078414,22.78547829867547,1.63313,MBA,.46672
   334 Chicago (1892 L),334,Chicago,7.7,198.770,0.041,130.1687310992872,149.827109453278,2.78072,OMB,.44673
   335 Roberta (1892 C),335,Roberta,9.1,97.109,0.049,148.4289077155848,139.9952388563607,1.0341,MBA,.4448
   336 Lacadiera (1892 D),336,Lacadiera,9.8,63.356,0.044,235.0317783621828,31.33039039788396,1.02302,MBA,.42398
   337 Devosa (1892 E),337,Devosa,8.8,64.549,0.135,355.4117412379131,98.80605274708708,1.09387,MBA,.49952
   338 Budrosa (1892 F),338,Budrosa,8.5,50.506,0.276,287.4193563822395,109.1378052349183,1.86443,MBA,.47014
   339 Dorothea (1892 G),339,Dorothea,9.4,44.329,0.198,173.486157819175,164.4087861943152,1.7097,MBA,.39946
   340 Eduarda (1892 H),340,Eduarda,9.90,28.025,0.247,26.96556972075867,43.15859585862732,1.44335,MBA,.43504
   341 California (1892 J),341,California,11.3,15.830,0.425,29.02988397873744,293.7235728806619,.770069,MBA,.42399
   342 Endymion (1892 K),342,Endymion,10.3,64.266,0.038,232.6667222796792,225.1410519878115,1.25879,MBA,.40074
   343 Ostara (1892 N),343,Ostara,11.7,18.213,0.092,38.59011194721168,10.28268282878542,.869438,MBA,.40582
   344 Desiderata (1892 M),344,Desiderata,8.3,124.181,0.067,48.02627984806328,237.5813630574073,.832467,MBA,.46015
   345 Tercidina (1892 O),345,Tercidina,8.9,90.243,0.037,212.6012618995299,231.3719342023374,1.20968,MBA,.47946
   346 Hermentaria (1892 P),346,Hermentaria,7.3,86.447,0.332,91.94078256100752,291.9503552362092,1.53087,MBA,.53426
   347 Pariana (1892 Q),347,Pariana,9.0,48.615,0.190,85.51357859258914,86.13907950136523,1.22047,MBA,.35711
   348 May (1892 R),348,May,9.4,82.82,0.0448,89.91427861781871,13.86472779573084,1.77643,MBA,.43505
   349 Dembowska (1892 T),349,Dembowska,5.9,139.77,0.3840,32.33973714281009,345.54667327173,1.65859,MBA,.58816
   350 Ornamenta (1892 U),350,Ornamenta,8.5,128.729,0.048,90.09597065678489,337.9830095590841,1.64138,MBA,.43782
   351 Yrsa (1892 V),351,Yrsa,9.0,39.720,0.286,99.19941250446099,31.88240203824316,1.35613,MBA,.43871
   352 Gisela (1893 B),352,Gisela,10.1,26.744,0.195,247.2797283552838,144.6105936255555,.872264,MBA,.46828
   353 Ruperto-Carola (1893 F),353,Ruperto-Carola,10.9,14.025,0.392,102.4707388162992,321.3444375462161,.856381,MBA,.36141
   354 Eleonora (1893 A),354,Eleonora,6.44,148.970,0.201,140.3539321624659,5.562309435634434,1.49257,MBA,.58223
   355 Gabriella (1893 E),355,Gabriella,10.2,24.040,0.341,351.7063835905381,106.2758802401375,1.29373,MBA,.4328
   356 Liguria (1893 G),356,Liguria,8.3,145.503,0.065,354.5107750496979,79.41650738516856,1.1257,MBA,.46893
   357 Ninina (1893 J),357,Ninina,8.8,124.107,0.037,137.646614924368,255.3783792910307,1.95706,MBA,.40882
   358 Apollonia (1893 K),358,Apollonia,9.2,90.116,0.050,172.1472306452244,252.9730345017701,1.45243,MBA,.46528
   359 Georgia (1893 M),359,Georgia,9.3,43.89,0.2621,6.054411718728242,338.239644503689,1.29226,MBA,.44831
   360 Carlova (1893 N),360,Carlova,8.5,129.125,0.043,132.1982082975772,289.2135082622673,1.52868,MBA,.41051
   361 Bononia (1893 P),361,Bononia,8.4,154.334,0.038,18.85456642834504,68.54015923821254,2.16609,OMB,.41669
   362 Havnia (1893 R),362,Havnia,9.1,98,0.052,27.32292939126406,31.67210500092536,1.47985,MBA,.46223
   363 Padua (1893 S),363,Padua,9.1,97,0.059,64.7420059056108,296.1712498280338,1.55617,MBA,.25545
   364 Isara (1893 T),364,Isara,9.9,25.901,0.300,105.5280632978127,312.9179393880763,.909848,MBA,.48478
   365 Corduba (1893 V),365,Corduba,9.3,86.773,0.050,185.1839820910009,216.0941780371058,1.3789,MBA,.41322
   366 Vincentina (1893 W),366,Vincentina,8.7,86.368,0.091,346.6985670864424,332.9483862010148,1.96104,MBA,.41339
   367 Amicitia (1893 AA),367,Amicitia,10.7,21.243,0.393,83.4452764592064,55.793280569461,1.02029,MBA,.44352
   368 Haidea (1893 AB),368,Haidea,9.9,69.277,0.038,226.3231099806564,95.22504582396977,1.4598,MBA,.42044
   369 Aeria (1893 AE),369,Aeria,8.6,73.767,0.127,94.16126670270086,269.6448543867778,1.43245,MBA,.47888
   370 Modestia (1893 AC),370,Modestia,10.7,38.093,0.065,290.9165832407551,68.63821336976328,1.12108,MBA,.39793
   371 Bohemia (1893 AD),371,Bohemia,8.7,52.976,0.234,283.391056428846,342.0744282690743,1.53562,MBA,.45217
   372 Palma (1893 AH),372,Palma,7.5,173.642,0.059,327.322164428308,115.6459215785348,1.45054,MBA,.47973
   373 Melusina (1893 AJ),373,Melusina,9.1,98.695,0.040,3.647046184671361,348.6189484098657,1.68655,MBA,.42892
   374 Burgundia (1893 AK),374,Burgundia,8.8,44.67,0.3014,219.0080402845609,25.49430715121843,1.55032,MBA,.43018
   375 Ursula (1893 AL),375,Ursula,7.4,216,0.042,336.4044699525347,341.32181668512,1.7917,MBA,.35233
   376 Geometria (1893 AM),376,Geometria,9.5,35.465,0.321,301.9865820013349,316.8909974148662,.883285,MBA,.45969
   377 Campania (1893 AN),377,Campania,9.0,90.346,0.060,210.0947569628957,195.4782606198636,1.49389,MBA,.49829
   378 Holmia (1893 AP),378,Holmia,9.8,27.831,0.339,232.4421144049412,157.4466349287487,1.42086,MBA,.43386
   379 Huenna (1894 AQ),379,Huenna,8.9,84.787,0.046,171.8857499208262,180.4852268769545,1.57033,MBA,.43338
   380 Fiducia (1894 AR),380,Fiducia,9.5,67.508,0.066,95.04459878019439,239.7450066801604,1.37344,MBA,.44245
   381 Myrrha (1894 AS),381,Myrrha,8.4,127.639,0.064,125.075731682974,143.6004294236496,1.92849,OMB,.43864
   382 Dodona (1894 AT),382,Dodona,8.8,65.209,0.129,313.4722916841423,270.3432308620588,1.59202,MBA,.43831
   383 Janina (1894 AU),383,Janina,9.9,43.482,0.101,92.77947191186259,324.4957021203074,1.62473,MBA,.47655
   384 Burdigala (1894 AV),384,Burdigala,9.5,34.435,0.192,47.82971466222731,34.75714468885788,1.27574,MBA,.45758
   385 Ilmatar (1894 AX),385,Ilmatar,7.6,85.837,0.242,344.9424111993062,188.697591203542,1.50978,MBA,.51565
   386 Siegena (1894 AY),386,Siegena,7.7,165.01,0.0692,166.64633160,220.6353460243602,1.43994,MBA,.41928
   387 Aquitania (1894 AZ),387,Aquitania,7.6,100.51,0.1900,128.2194609627032,157.3196271655352,1.09089,MBA,.48625
   388 Charybdis (1894 BA),388,Charybdis,8.6,125.754,0.042,354.2607729138924,332.4107589540839,1.79685,MBA,.46748
   389 Industria (1894 BB),389,Industria,7.8,74.378,0.225,282.2846639452658,264.9053071492943,1.4513,MBA,.46393
   390 Alma (1894 BC),390,Alma,10.1,25.688,0.268,305.2019635395378,190.3213291088579,1.31738,MBA,.41677
   391 Ingeborg (1894 BE),391,Ingeborg,10.8,15.751,0.290,212.8644874888539,147.0248022909979,.644286,MCA,.40401
   392 Wilhelmina (1894 BF),392,Wilhelmina,9.8,60.750,0.173,209.8022884142209,173.6257658187736,1.48336,MBA,.42834
   393 Lampetia (1894 BG),393,Lampetia,8.4,116.191,0.022,212.4398770968176,90.71191518042033,.917918,MBA,.39065
   394 Arduina (1894 BH),394,Arduina,9.7,29.970,0.294,66.89962405818056,271.18492149,1.13815,MBA,.4383
   395 Delia (1894 BK),395,Delia,10.4,44.189,0.033,259.2812709889934,10.93397593187238,1.53221,MBA,.43739
   396 Aeolia (1894 BL),396,Aeolia,10.1,39.242,0.126,249.9182978814075,21.61461647977078,1.28562,MBA,.45031
   397 Vienna (1894 BM),397,Vienna,9.4,49.032,0.139,227.9148672713226,140.0761276163256,1.00056,MBA,.42445
   398 Admete (1894 BN),398,Admete,10.4,49.771,0.054,279.8269248933009,160.3188697236195,1.14608,MBA,.4429
   399 Persephone (1895 BP),399,Persephone,9.0,39.566,0.311,346.1966952238029,193.4019390929502,1.82457,MBA,.42954
   400 Ducrosa (1895 BU),400,Ducrosa,10.5,36.001,0.112,327.03286602,237.576534933865,1.77779,MBA,.44749
   401 Ottilia (1895 BT),401,Ottilia,9.2,87.803,0.052,36.05899568026366,299.4668085374343,2.23304,OMB,.44862
   402 Chloe (1895 BW),402,Chloe,9.0,55.421,0.164,129.3421724030656,17.58571554060883,1.28623,MBA,.44933
   403 Cyane (1895 BX),403,Cyane,8.9,53.574,0.173,244.3608690420253,254.7905828437742,1.56668,MBA,.47721
   404 Arsinoe (1895 BY),404,Arsinoe,9.2,94.970,0.037,92.59442674462653,120.6487244969921,1.10829,MBA,.38843
   405 Thia (1895 BZ),405,Thia,8.6,108.894,0.061,255.2168601553959,308.863282891755,.975266,MBA,.48291
   406 Erna (1895 CB),406,Erna,10.3,46.266,0.060,315.478674158328,37.4612730338708,1.3929,MBA,.46196
   407 Arachne (1895 CC),407,Arachne,9.1,95.07,0.0548,294.5811362033272,82.446478757579,1.45612,MBA,.44109
   408 Fama (1895 CD),408,Fama,9.3,35.620,0.221,297.1321771070698,108.6018901074213,1.73449,MBA,.39882
   409 Aspasia (1895 CE),409,Aspasia,7.6,171.012,0.054,242.1523035102157,353.3485926973812,1.37813,MBA,.45768
   410 Chloris (1896 CH),410,Chloris,8.30,118.929,0.044,96.93050602284376,172.7681451242881,1.04816,MBA,.43311
   411 Xanthe (1896 CJ),411,Xanthe,9.3,76.53,0.0831,107.3806027117716,181.1002196462923,1.57752,MBA,.40915
   412 Elisabetha (1896 CK),412,Elisabetha,9.2,96.056,0.044,106.4424851673281,91.74241742828066,1.68385,MBA,.44143
   413 Edburga (1896 CL),413,Edburga,9.9,34.242,0.129,103.7146703624103,252.8255580437021,.796139,MBA,.42066
   414 Liriope (1896 CN),414,Liriope,9.6,88.760,0.027,110.5708221009081,318.7155161598718,2.27584,OMB,.43118
   415 Palatia (1896 CO),415,Palatia,9.4,83.560,0.063,126.3357689697748,298.988837104591,.98482,MBA,.47282
   416 Vaticana (1896 CS),416,Vaticana,7.7,85.47,0.1689,58.08522387458329,198.1944146803477,1.17305,MBA,.445
   417 Suevia (1896 CT),417,Suevia,9.5,54.874,0.072,199.5046328729838,348.7934557659377,1.41925,MBA,.44575
   418 Alemannia (1896 CV),418,Alemannia,9.8,40.330,0.201,248.8253043263042,126.4084172164696,1.2908,MBA,.41102
   419 Aurelia (1896 CW),419,Aurelia,8.6,148.701,0.034,229.1108504749118,44.55581134471875,.93147,MBA,.48504
   420 Bertholda (1896 CY),420,Bertholda,8.4,138.699,0.044,242.6418828951936,235.4154952136641,2.33479,OMB,.37259
   421 Zahringia (1896 CZ),421,Zahringia,11.6,14.119,0.172,187.3911649809964,209.1178473191474,.830558,MBA,.45405
   422 Berolina (1896 DA),422,Berolina,10.6,10.714,0.716,9.044505910513623,335.3511222929421,.745768,MBA,.43277
   423 Diotima (1896 DB),423,Diotima,7.3,175.859,0.067,69.37738550000887,199.0381768870757,1.94448,MBA,.44705
   424 Gratia (1896 DF),424,Gratia,9.5,102.565,0.027,99.14903291551268,333.748259680969,1.49066,MBA,.4461
   425 Cornelia (1896 DC),425,Cornelia,9.8,67.925,0.042,61.06023941371964,121.6288648069842,1.719,MBA,.41576
   426 Hippo (1897 DH),426,Hippo,8.6,137.562,0.040,311.3227280444302,222.1055182160307,1.61901,MBA,.42491
   427 Galene (1897 DJ),427,Galene,10.1,32.193,0.205,297.3686632089509,11.2941820197088,1.59946,MBA,.41437
   428 Monachia (1897 DK),428,Monachia,11.9,20.184,0.069,17.54639516716702,15.86277739148237,.904608,MBA,.40328
   429 Lotis (1897 DL),429,Lotis,10.0,69.62,0.0430,219.9399191341115,169.1607046963705,1.29294,MBA,.46966
   430 Hybris (1897 DM),430,Hybris,11.1,31.702,0.054,249.4330954321907,179.0720923001321,1.14223,MBA,.40335
   431 Nephele (1897 DN),431,Nephele,8.9,101.900,0.055,117.1859029522852,217.0537729759306,1.59589,MBA,.44518
   432 Pythia (1897 DO),432,Pythia,8.9,46.90,0.2338,88.74934539101766,174.0768192520317,1.00692,MBA,.43644
   433 Eros (1898 DQ),433,Eros,10.4,16.84,0.25,304.2993267065293,178.8822944710369,.148623,AMO,.27423
   434 Hungaria (1898 DR),434,Hungaria,11.2,8.934,0.726,175.3048879442563,123.8685129005237,.834577,IMB,.37931
   435 Ella (1898 DS),435,Ella,10.4,34.792,0.118,23.17473992581803,333.4139869714265,1.06394,MBA,.44397
   436 Patricia (1898 DT),436,Patricia,10.0,58.609,0.060,351.3143447126494,41.05808366003954,2.00325,OMB,.44038
   437 Rhodia (1898 DP),437,Rhodia,10.4,13.373,0.677,263.209462814976,61.83977176386078,.79407,MBA,.46817
   438 Zeuxo (1898 DU),438,Zeuxo,10.0,58.871,0.061,49.10637971054614,210.6273394117208,1.36697,MBA,.434
   439 Ohio (1898 EB),439,Ohio,9.8,70.421,0.027,201.4539686767145,244.5325904770924,1.98692,MBA,.4145
   440 Theodora (1898 EC),440,Theodora,11.5,13.600,0.630,292.0556944323369,179.5058369180597,.988124,MBA,.39968
   441 Bathilde (1898 ED),441,Bathilde,8.5,65.131,0.204,253.5226447306618,203.089471397733,1.59767,MBA,.43394
   442 Eichsfeldia (1899 EE),442,Eichsfeldia,10.0,62.171,0.044,134.8903634246171,84.56139059574666,1.18178,MBA,.46384
   443 Photographica (1899 EF),443,Photographica,10.1,25.504,0.210,175.4135060663123,349.1201121712476,1.13172,MBA,.46053
